locus_tag	ftype	length_bp	gene	EC_number	COG	product
FCDJCBPM_02169	CDS	1263	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
FCDJCBPM_02170	gene	621	lolB			
FCDJCBPM_02170	CDS	621	lolB		COG3017	Outer-membrane lipoprotein LolB
FCDJCBPM_02171	gene	858	ispE			
FCDJCBPM_02171	CDS	858	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
FCDJCBPM_02172	gene	948	prs			
FCDJCBPM_02172	CDS	948	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
FCDJCBPM_02173	gene	279				
FCDJCBPM_02173	CDS	279				hypothetical protein
FCDJCBPM_02174	gene	585	pth			
FCDJCBPM_02174	CDS	585	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
FCDJCBPM_02175	gene	1092	ychF			
FCDJCBPM_02175	CDS	1092	ychF		COG0012	Ribosome-binding ATPase YchF
FCDJCBPM_02176	gene	1116	adhE_2			
FCDJCBPM_02176	CDS	1116	adhE_2		COG1012	Aldehyde-alcohol dehydrogenase
FCDJCBPM_02177	gene	693	pduL			
FCDJCBPM_02177	CDS	693	pduL	2.3.1.222	COG4869	Phosphate propanoyltransferase
FCDJCBPM_02178	gene	819	ftsA_1			
FCDJCBPM_02178	CDS	819	ftsA_1			Cell division protein FtsA
FCDJCBPM_02179	gene	729				
FCDJCBPM_02179	CDS	729				hypothetical protein
FCDJCBPM_02180	gene	273	eutN			
FCDJCBPM_02180	CDS	273	eutN		COG4576	Ethanolamine utilization protein EutN
FCDJCBPM_02181	gene	516				
FCDJCBPM_02181	CDS	516				hypothetical protein
FCDJCBPM_02182	gene	1212	tdcD			
FCDJCBPM_02182	CDS	1212	tdcD	2.7.2.15	COG0282	Propionate kinase
FCDJCBPM_02183	gene	282	pduA			
FCDJCBPM_02183	CDS	282	pduA		COG4577	Propanediol utilization protein PduA
FCDJCBPM_02184	gene	786	pduB			
FCDJCBPM_02184	CDS	786	pduB		COG4816	Propanediol utilization protein PduB
FCDJCBPM_02185	gene	1509	iolA			
FCDJCBPM_02185	CDS	1509	iolA	1.2.1.27		Malonate-semialdehyde dehydrogenase
FCDJCBPM_02186	gene	300				
FCDJCBPM_02186	CDS	300				hypothetical protein
FCDJCBPM_02187	gene	576	yhbO_1			
FCDJCBPM_02187	CDS	576	yhbO_1	3.1.2.-	COG0693	Protein/nucleic acid deglycase 2
FCDJCBPM_02188	gene	2544	cutC_2			
FCDJCBPM_02188	CDS	2544	cutC_2	4.3.99.4	COG1882	Choline trimethylamine-lyase
FCDJCBPM_02189	gene	918	hpdA			
FCDJCBPM_02189	CDS	918	hpdA	1.97.1.-	COG1180	4-hydroxyphenylacetate decarboxylase activating enzyme
FCDJCBPM_02190	gene	825	pduF			
FCDJCBPM_02190	CDS	825	pduF		COG0580	Propanediol diffusion facilitator
FCDJCBPM_02191	gene	573				
FCDJCBPM_02191	CDS	573				hypothetical protein
FCDJCBPM_02192	gene	1191	metK_2			
FCDJCBPM_02192	CDS	1191	metK_2	2.5.1.6	COG0192	S-adenosylmethionine synthase
FCDJCBPM_02193	gene	1053	rssB_2			
FCDJCBPM_02193	CDS	1053	rssB_2			Regulator of RpoS
FCDJCBPM_02194	gene	1230				
FCDJCBPM_02194	CDS	1230				hypothetical protein
FCDJCBPM_02195	gene	429				
FCDJCBPM_02195	CDS	429				hypothetical protein
FCDJCBPM_02196	gene	111				
FCDJCBPM_02196	CDS	111				hypothetical protein
FCDJCBPM_02197	gene	813				
FCDJCBPM_02197	CDS	813		2.3.2.27	COG4886	putative E3 ubiquitin-protein ligase ipaH7.8
FCDJCBPM_02198	gene	2004				
FCDJCBPM_02198	CDS	2004				hypothetical protein
FCDJCBPM_02199	gene	774				
FCDJCBPM_02199	CDS	774				hypothetical protein
FCDJCBPM_02200	gene	195				
FCDJCBPM_02200	CDS	195				hypothetical protein
FCDJCBPM_02201	gene	1317	gudP_1			
FCDJCBPM_02201	CDS	1317	gudP_1			putative glucarate transporter
FCDJCBPM_02202	gene	1152				
FCDJCBPM_02202	CDS	1152		4.2.1.156	COG4948	L-talarate/galactarate dehydratase
FCDJCBPM_02203	gene	924	tfdS			
FCDJCBPM_02203	CDS	924	tfdS			HTH-type transcriptional regulator TfdS
FCDJCBPM_02204	gene	750	xecD			
FCDJCBPM_02204	CDS	750	xecD	1.1.1.268		2-(R)-hydroxypropyl-CoM dehydrogenase
FCDJCBPM_02205	gene	1311	ousA			
FCDJCBPM_02205	CDS	1311	ousA			Glycine betaine/proline/ectoine/pipecolic acid transporter OusA
FCDJCBPM_02206	gene	750	lvr			
FCDJCBPM_02206	CDS	750	lvr	1.1.1.-		Levodione reductase
FCDJCBPM_02207	gene	765				
FCDJCBPM_02207	CDS	765				hypothetical protein
FCDJCBPM_02208	gene	1227	lldD_1			
FCDJCBPM_02208	CDS	1227	lldD_1	1.1.-.-	COG1304	L-lactate dehydrogenase
FCDJCBPM_02209	gene	864				
FCDJCBPM_02209	CDS	864		4.3.2.3		Ureidoglycolate lyase
FCDJCBPM_02210	gene	1095	nanR_1			
FCDJCBPM_02210	CDS	1095	nanR_1			HTH-type transcriptional repressor NanR
FCDJCBPM_02211	gene	4035				
FCDJCBPM_02211	CDS	4035				hypothetical protein
FCDJCBPM_02212	gene	966	yjiA			
FCDJCBPM_02212	CDS	966	yjiA	3.6.-.-	COG0523	P-loop guanosine triphosphatase YjiA
FCDJCBPM_02213	gene	204				
FCDJCBPM_02213	CDS	204				hypothetical protein
FCDJCBPM_02214	gene	2151	btsT			
FCDJCBPM_02214	CDS	2151	btsT		COG1966	Pyruvate/proton symporter BtsT
FCDJCBPM_02215	gene	726	btsR			
FCDJCBPM_02215	CDS	726	btsR		COG3279	Transcriptional regulatory protein BtsR
FCDJCBPM_02216	gene	1686	btsS			
FCDJCBPM_02216	CDS	1686	btsS	2.7.13.3	COG3275	Sensor histidine kinase BtsS
FCDJCBPM_02217	gene	732	bacC_2			
FCDJCBPM_02217	CDS	732	bacC_2	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
FCDJCBPM_02218	gene	1464	davD			
FCDJCBPM_02218	CDS	1464	davD	1.2.1.-	COG1012	Glutarate-semialdehyde dehydrogenase
FCDJCBPM_02219	gene	1278	puuE			
FCDJCBPM_02219	CDS	1278	puuE	2.6.1.19	COG0160	4-aminobutyrate aminotransferase PuuE
FCDJCBPM_02220	gene	1503	gabR			
FCDJCBPM_02220	CDS	1503	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
FCDJCBPM_02221	gene	249				
FCDJCBPM_02221	CDS	249				hypothetical protein
FCDJCBPM_02222	gene	207				
FCDJCBPM_02222	CDS	207				hypothetical protein
FCDJCBPM_02223	gene	819	ybeM			
FCDJCBPM_02223	CDS	819	ybeM	3.5.1.128		Deaminated glutathione amidase
FCDJCBPM_02224	gene	681	pphA_1			
FCDJCBPM_02224	CDS	681	pphA_1	3.1.3.16	COG0639	Serine/threonine-protein phosphatase 1
FCDJCBPM_02225	gene	894				
FCDJCBPM_02225	CDS	894				hypothetical protein
FCDJCBPM_02226	gene	1686	hutU			
FCDJCBPM_02226	CDS	1686	hutU	4.2.1.49	COG2987	Urocanate hydratase
FCDJCBPM_02227	gene	1557	hutH_1			
FCDJCBPM_02227	CDS	1557	hutH_1	4.3.1.3	COG2986	Histidine ammonia-lyase
FCDJCBPM_02228	gene	600	ves			
FCDJCBPM_02228	CDS	600	ves		COG3758	Protein Ves
FCDJCBPM_02229	gene	1374	dadD_1			
FCDJCBPM_02229	CDS	1374	dadD_1	3.5.4.31		5'-deoxyadenosine deaminase
FCDJCBPM_02230	gene	750	nagR_3			
FCDJCBPM_02230	CDS	750	nagR_3		COG2188	HTH-type transcriptional repressor NagR
FCDJCBPM_02231	gene	1218	hutI			
FCDJCBPM_02231	CDS	1218	hutI	3.5.2.7	COG1228	Imidazolonepropionase
FCDJCBPM_02232	gene	801				
FCDJCBPM_02232	CDS	801				hypothetical protein
FCDJCBPM_02233	gene	76				
FCDJCBPM_02233	tRNA	76				tRNA-Asn(gtt)
FCDJCBPM_02234	gene	96				
FCDJCBPM_02234	CDS	96				hypothetical protein
FCDJCBPM_02235	gene	375				
FCDJCBPM_02235	CDS	375				hypothetical protein
FCDJCBPM_02236	gene	747	nagR_4			
FCDJCBPM_02236	CDS	747	nagR_4		COG2188	HTH-type transcriptional repressor NagR
FCDJCBPM_02237	gene	474				
FCDJCBPM_02237	CDS	474				hypothetical protein
FCDJCBPM_02238	gene	288	gatB			
FCDJCBPM_02238	CDS	288	gatB	2.7.1.200	COG3414	PTS system galactitol-specific EIIB component
FCDJCBPM_02239	gene	1359	gatC_2			
FCDJCBPM_02239	CDS	1359	gatC_2		COG3775	PTS system galactitol-specific EIIC component
FCDJCBPM_02240	gene	1476	fucK_2			
FCDJCBPM_02240	CDS	1476	fucK_2	2.7.1.51	COG1070	L-fuculokinase
FCDJCBPM_02241	gene	873	fbaA_3			
FCDJCBPM_02241	CDS	873	fbaA_3	4.1.2.13	COG0191	putative fructose-bisphosphate aldolase
FCDJCBPM_02242	gene	270				
FCDJCBPM_02242	CDS	270				hypothetical protein
FCDJCBPM_02243	gene	645				
FCDJCBPM_02243	CDS	645				hypothetical protein
FCDJCBPM_02244	gene	618				
FCDJCBPM_02244	CDS	618				hypothetical protein
FCDJCBPM_02245	gene	1239				
FCDJCBPM_02245	CDS	1239				hypothetical protein
FCDJCBPM_02246	gene	831				
FCDJCBPM_02246	CDS	831				hypothetical protein
FCDJCBPM_02247	gene	294				
FCDJCBPM_02247	CDS	294				hypothetical protein
FCDJCBPM_02248	gene	723	walR			
FCDJCBPM_02248	CDS	723	walR		COG0745	Transcriptional regulatory protein WalR
FCDJCBPM_02249	gene	1506	sasA_2			
FCDJCBPM_02249	CDS	1506	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
FCDJCBPM_02250	gene	720	msrA_1			
FCDJCBPM_02250	CDS	720	msrA_1	1.8.4.11		Peptide methionine sulfoxide reductase MsrA
FCDJCBPM_02251	gene	1749	dipZ			
FCDJCBPM_02251	CDS	1749	dipZ		COG0785	Protein DipZ
FCDJCBPM_02252	gene	519	msrB_2			
FCDJCBPM_02252	CDS	519	msrB_2	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
FCDJCBPM_02253	gene	747	dasR_1			
FCDJCBPM_02253	CDS	747	dasR_1		COG2188	HTH-type transcriptional repressor DasR
FCDJCBPM_02254	gene	741				
FCDJCBPM_02254	CDS	741				hypothetical protein
FCDJCBPM_02255	gene	1311	ulaA_2			
FCDJCBPM_02255	CDS	1311	ulaA_2		COG3037	Ascorbate-specific PTS system EIIC component
FCDJCBPM_02256	gene	285	ulaB			
FCDJCBPM_02256	CDS	285	ulaB	2.7.1.194		Ascorbate-specific PTS system EIIB component
FCDJCBPM_02257	gene	432	ulaC_2			
FCDJCBPM_02257	CDS	432	ulaC_2		COG1762	Ascorbate-specific PTS system EIIA component
FCDJCBPM_02258	gene	744	mftE			
FCDJCBPM_02258	CDS	744	mftE	3.5.-.-	COG1402	Putative mycofactocin system creatinine amidohydrolase family protein MftE
FCDJCBPM_02259	gene	972				
FCDJCBPM_02259	CDS	972		3.1.1.25		Phospho-furanose lactonase
FCDJCBPM_02260	gene	1170	lldD_2			
FCDJCBPM_02260	CDS	1170	lldD_2	1.1.-.-	COG1304	L-lactate dehydrogenase
FCDJCBPM_02261	gene	1251				
FCDJCBPM_02261	CDS	1251				hypothetical protein
FCDJCBPM_02262	gene	819	phnV_1			
FCDJCBPM_02262	CDS	819	phnV_1		COG1177	Putative 2-aminoethylphosphonate transport system permease protein PhnV
FCDJCBPM_02263	gene	957				
FCDJCBPM_02263	CDS	957				hypothetical protein
FCDJCBPM_02264	gene	1032				
FCDJCBPM_02264	CDS	1032				hypothetical protein
FCDJCBPM_02265	gene	963				
FCDJCBPM_02265	CDS	963				hypothetical protein
FCDJCBPM_02266	gene	930	ghrA			
FCDJCBPM_02266	CDS	930	ghrA	1.1.1.79	COG0111	Glyoxylate/hydroxypyruvate reductase A
FCDJCBPM_02267	gene	450	aroQ_2			
FCDJCBPM_02267	CDS	450	aroQ_2	4.2.1.10	COG0757	3-dehydroquinate dehydratase
FCDJCBPM_02268	gene	615	yibF_3			
FCDJCBPM_02268	CDS	615	yibF_3		COG0625	putative GST-like protein YibF
FCDJCBPM_02269	gene	1011	ppsC_2			
FCDJCBPM_02269	CDS	1011	ppsC_2	2.3.1.41		Phthiocerol synthesis polyketide synthase type I PpsC
FCDJCBPM_02270	gene	1149	btuD_6			
FCDJCBPM_02270	CDS	1149	btuD_6	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
FCDJCBPM_02271	gene	1152	argE_1			
FCDJCBPM_02271	CDS	1152	argE_1	3.5.1.16	COG0624	Acetylornithine deacetylase
FCDJCBPM_02272	gene	675				
FCDJCBPM_02272	CDS	675				hypothetical protein
FCDJCBPM_02273	gene	426	rutC_3			
FCDJCBPM_02273	CDS	426	rutC_3	1.-.-.-		Putative aminoacrylate peracid reductase RutC
FCDJCBPM_02274	gene	807	argT_2			
FCDJCBPM_02274	CDS	807	argT_2		COG0834	Lysine/arginine/ornithine-binding periplasmic protein
FCDJCBPM_02275	gene	708	hisQ_2			
FCDJCBPM_02275	CDS	708	hisQ_2		COG4215	Histidine transport system permease protein HisQ
FCDJCBPM_02276	gene	762				
FCDJCBPM_02276	CDS	762		4.1.1.76		Arylmalonate decarboxylase
FCDJCBPM_02277	gene	696	occM_2			
FCDJCBPM_02277	CDS	696	occM_2			Octopine transport system permease protein OccM
FCDJCBPM_02278	gene	771	glnQ_7			
FCDJCBPM_02278	CDS	771	glnQ_7			Glutamine transport ATP-binding protein GlnQ
FCDJCBPM_02279	gene	1110	malK			
FCDJCBPM_02279	CDS	1110	malK	7.5.2.1	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
FCDJCBPM_02280	gene	1140	soxA			
FCDJCBPM_02280	CDS	1140	soxA	1.5.3.1		Monomeric sarcosine oxidase
FCDJCBPM_02281	gene	1083	gpr_2			
FCDJCBPM_02281	CDS	1083	gpr_2	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
FCDJCBPM_02282	gene	891	araQ_2			
FCDJCBPM_02282	CDS	891	araQ_2		COG0395	L-arabinose transport system permease protein AraQ
FCDJCBPM_02283	gene	912	lacF			
FCDJCBPM_02283	CDS	912	lacF			Lactose transport system permease protein LacF
FCDJCBPM_02284	gene	1305				
FCDJCBPM_02284	CDS	1305			COG1653	putative ABC transporter-binding protein
FCDJCBPM_02285	gene	1386	dmoA			
FCDJCBPM_02285	CDS	1386	dmoA	1.14.13.131		Dimethyl-sulfide monooxygenase
FCDJCBPM_02286	gene	1218	soxC_1			
FCDJCBPM_02286	CDS	1218	soxC_1			Dibenzothiophene desulfurization enzyme C
FCDJCBPM_02287	gene	1332	dgoT_4			
FCDJCBPM_02287	CDS	1332	dgoT_4			D-galactonate transporter
FCDJCBPM_02288	gene	1521				
FCDJCBPM_02288	CDS	1521		3.1.6.-		Ulvan-active sulfatase
FCDJCBPM_02289	gene	768	ydcF			
FCDJCBPM_02289	CDS	768	ydcF		COG1434	Protein YdcF
FCDJCBPM_02290	gene	894				
FCDJCBPM_02290	CDS	894		1.1.1.169	COG1893	2-dehydropantoate 2-reductase
FCDJCBPM_02291	gene	828				
FCDJCBPM_02291	CDS	828				hypothetical protein
FCDJCBPM_02292	gene	939	gcvA_2			
FCDJCBPM_02292	CDS	939	gcvA_2			Glycine cleavage system transcriptional activator
FCDJCBPM_02293	gene	1068	rbsR_1			
FCDJCBPM_02293	CDS	1068	rbsR_1		COG1609	Ribose operon repressor
FCDJCBPM_02294	gene	900	gctA_1			
FCDJCBPM_02294	CDS	900	gctA_1	2.8.3.12	COG1788	Glutaconate CoA-transferase subunit A
FCDJCBPM_02295	gene	828	catJ_1			
FCDJCBPM_02295	CDS	828	catJ_1	2.8.3.6		3-oxoadipate CoA-transferase subunit B
FCDJCBPM_02296	gene	900	gctA_2			
FCDJCBPM_02296	CDS	900	gctA_2	2.8.3.12	COG1788	Glutaconate CoA-transferase subunit A
FCDJCBPM_02297	gene	819	catJ_2			
FCDJCBPM_02297	CDS	819	catJ_2	2.8.3.6		3-oxoadipate CoA-transferase subunit B
FCDJCBPM_02298	gene	1053	ccpA			
FCDJCBPM_02298	CDS	1053	ccpA		COG1609	Catabolite control protein A
FCDJCBPM_02299	gene	1545	abaF_3			
FCDJCBPM_02299	CDS	1545	abaF_3			Fosfomycin resistance protein AbaF
FCDJCBPM_02300	gene	930				
FCDJCBPM_02300	CDS	930				hypothetical protein
FCDJCBPM_02301	gene	1167	smtB			
FCDJCBPM_02301	CDS	1167	smtB	2.8.3.22	COG1804	Succinyl-CoA--L-malate CoA-transferase beta subunit
FCDJCBPM_02302	gene	630	dhaL_2			
FCDJCBPM_02302	CDS	630	dhaL_2	2.7.1.121	COG2376	PTS-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL
FCDJCBPM_02303	gene	1005	dhaK-2			
FCDJCBPM_02303	CDS	1005	dhaK-2	2.7.1.121	COG2376	PTS-dependent dihydroxyacetone kinase 2, dihydroxyacetone-binding subunit DhaK
FCDJCBPM_02304	gene	1728	ilvB			
FCDJCBPM_02304	CDS	1728	ilvB	2.2.1.6	COG0028	Acetolactate synthase large subunit
FCDJCBPM_02305	gene	3462				
FCDJCBPM_02305	CDS	3462				hypothetical protein
FCDJCBPM_02306	gene	312	celA			
FCDJCBPM_02306	CDS	312	celA	2.7.1.205		PTS system cellobiose-specific EIIB component
FCDJCBPM_02307	gene	762	COQ5			
FCDJCBPM_02307	CDS	762	COQ5	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
FCDJCBPM_02308	gene	345				
FCDJCBPM_02308	CDS	345				hypothetical protein
FCDJCBPM_02309	gene	702	fnr_2			
FCDJCBPM_02309	CDS	702	fnr_2		COG0664	Anaerobic regulatory protein
FCDJCBPM_02310	gene	4902	rhlE_1			
FCDJCBPM_02310	CDS	4902	rhlE_1	3.6.4.13		ATP-dependent RNA helicase RhlE
FCDJCBPM_02311	gene	909	ugpA_2			
FCDJCBPM_02311	CDS	909	ugpA_2		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
FCDJCBPM_02312	gene	888	lacG			
FCDJCBPM_02312	CDS	888	lacG			Lactose transport system permease protein LacG
FCDJCBPM_02313	gene	828	cpdA_2			
FCDJCBPM_02313	CDS	828	cpdA_2	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
FCDJCBPM_02314	gene	1188	msmX			
FCDJCBPM_02314	CDS	1188	msmX	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
FCDJCBPM_02315	gene	1227	ugpB_2			
FCDJCBPM_02315	CDS	1227	ugpB_2		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
FCDJCBPM_02316	gene	903	oxyR_5			
FCDJCBPM_02316	CDS	903	oxyR_5			Hydrogen peroxide-inducible genes activator
FCDJCBPM_02317	gene	3414	hmp			
FCDJCBPM_02317	CDS	3414	hmp	1.14.12.17		Flavohemoprotein
FCDJCBPM_02318	gene	1446	atoE			
FCDJCBPM_02318	CDS	1446	atoE		COG2031	Putative short-chain fatty acid transporter
FCDJCBPM_02319	gene	921	ocd			
FCDJCBPM_02319	CDS	921	ocd	1.5.1.49	COG2423	Delta(1)-pyrroline-2-carboxylate reductase 1
FCDJCBPM_02320	gene	639	comR_5			
FCDJCBPM_02320	CDS	639	comR_5			HTH-type transcriptional repressor ComR
FCDJCBPM_02321	gene	1206	nepI			
FCDJCBPM_02321	CDS	1206	nepI		COG2814	Purine ribonucleoside efflux pump NepI
FCDJCBPM_02322	gene	957				
FCDJCBPM_02322	CDS	957		3.3.2.10		Soluble epoxide hydrolase
FCDJCBPM_02323	gene	912	dmlR_5			
FCDJCBPM_02323	CDS	912	dmlR_5			HTH-type transcriptional regulator DmlR
FCDJCBPM_02324	gene	996	aes_1			
FCDJCBPM_02324	CDS	996	aes_1	3.1.1.-		Acetyl esterase
FCDJCBPM_02325	gene	948				
FCDJCBPM_02325	CDS	948		1.1.1.215	COG1052	2-ketogluconate reductase
FCDJCBPM_02326	gene	1134	gci_3			
FCDJCBPM_02326	CDS	1134	gci_3	5.5.1.27	COG4948	D-galactarolactone cycloisomerase
FCDJCBPM_02327	gene	1809				
FCDJCBPM_02327	CDS	1809				hypothetical protein
FCDJCBPM_02328	gene	684	rspR_6			
FCDJCBPM_02328	CDS	684	rspR_6		COG1802	HTH-type transcriptional repressor RspR
FCDJCBPM_02329	gene	1365	garP_1			
FCDJCBPM_02329	CDS	1365	garP_1			putative galactarate transporter
FCDJCBPM_02330	gene	567				
FCDJCBPM_02330	CDS	567				hypothetical protein
FCDJCBPM_02331	gene	1023	tqsA			
FCDJCBPM_02331	CDS	1023	tqsA		COG0628	AI-2 transport protein TqsA
FCDJCBPM_02332	gene	564	ahpC_1			
FCDJCBPM_02332	CDS	564	ahpC_1	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
FCDJCBPM_02333	gene	1569	ahpF			
FCDJCBPM_02333	CDS	1569	ahpF	1.8.1.-	COG3634	Alkyl hydroperoxide reductase subunit F
FCDJCBPM_02334	gene	1260	otnK			
FCDJCBPM_02334	CDS	1260	otnK	2.7.1.217	COG3395	3-oxo-tetronate kinase
FCDJCBPM_02335	gene	642	otnC			
FCDJCBPM_02335	CDS	642	otnC	4.1.1.104		3-oxo-tetronate 4-phosphate decarboxylase
FCDJCBPM_02336	gene	771	srlR_4			
FCDJCBPM_02336	CDS	771	srlR_4		COG1349	Glucitol operon repressor
FCDJCBPM_02337	gene	1356	gntT_2			
FCDJCBPM_02337	CDS	1356	gntT_2		COG2610	High-affinity gluconate transporter
FCDJCBPM_02338	gene	1371				
FCDJCBPM_02338	CDS	1371				hypothetical protein
FCDJCBPM_02339	gene	888				
FCDJCBPM_02339	CDS	888				hypothetical protein
FCDJCBPM_02340	gene	465				
FCDJCBPM_02340	CDS	465		2.3.1.-		Acetyltransferase
FCDJCBPM_02341	gene	771				
FCDJCBPM_02341	CDS	771				hypothetical protein
FCDJCBPM_02342	gene	648	alkB			
FCDJCBPM_02342	CDS	648	alkB	1.14.11.33	COG3145	Alpha-ketoglutarate-dependent dioxygenase AlkB
FCDJCBPM_02343	gene	969	ssuA_2			
FCDJCBPM_02343	CDS	969	ssuA_2			Putative aliphatic sulfonates-binding protein
FCDJCBPM_02344	gene	774	lldR_3			
FCDJCBPM_02344	CDS	774	lldR_3		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
FCDJCBPM_02345	gene	1176	lldD_3			
FCDJCBPM_02345	CDS	1176	lldD_3	1.1.-.-	COG1304	L-lactate dehydrogenase
FCDJCBPM_02346	gene	1449	cycA			
FCDJCBPM_02346	CDS	1449	cycA		COG1113	D-serine/D-alanine/glycine transporter
FCDJCBPM_02347	gene	1755	dld			
FCDJCBPM_02347	CDS	1755	dld	1.1.5.12	COG0277	Quinone-dependent D-lactate dehydrogenase
FCDJCBPM_02348	gene	2277	btuB_2			
FCDJCBPM_02348	CDS	2277	btuB_2			Vitamin B12 transporter BtuB
FCDJCBPM_02349	gene	2475	quiA			
FCDJCBPM_02349	CDS	2475	quiA	1.1.5.8	COG4993	Quinate/shikimate dehydrogenase (quinone)
FCDJCBPM_02350	gene	1182	hipO_2			
FCDJCBPM_02350	CDS	1182	hipO_2	3.5.1.32	COG1473	Hippurate hydrolase
FCDJCBPM_02351	gene	1458	amn			
FCDJCBPM_02351	CDS	1458	amn	3.2.2.4	COG0775	AMP nucleosidase
FCDJCBPM_02352	gene	900	dmlR_6			
FCDJCBPM_02352	CDS	900	dmlR_6			HTH-type transcriptional regulator DmlR
FCDJCBPM_02353	gene	1011				
FCDJCBPM_02353	CDS	1011				Zinc-type alcohol dehydrogenase-like protein
FCDJCBPM_02354	gene	732	xynR_1			
FCDJCBPM_02354	CDS	732	xynR_1		COG1414	HTH-type transcriptional regulator XynR
FCDJCBPM_02355	gene	1008				
FCDJCBPM_02355	CDS	1008				hypothetical protein
FCDJCBPM_02356	gene	1296	ttuB_3			
FCDJCBPM_02356	CDS	1296	ttuB_3			Putative tartrate transporter
FCDJCBPM_02357	gene	777	ssuB			
FCDJCBPM_02357	CDS	777	ssuB	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
FCDJCBPM_02358	gene	840	ssuC_2			
FCDJCBPM_02358	CDS	840	ssuC_2		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
FCDJCBPM_02359	gene	903	viuB			
FCDJCBPM_02359	CDS	903	viuB		COG2375	Vibriobactin utilization protein ViuB
FCDJCBPM_02360	gene	1248				
FCDJCBPM_02360	CDS	1248				hypothetical protein
FCDJCBPM_02361	gene	984				
FCDJCBPM_02361	CDS	984				hypothetical protein
FCDJCBPM_02362	gene	2394	caf1A			
FCDJCBPM_02362	CDS	2394	caf1A		COG3188	F1 capsule-anchoring protein
FCDJCBPM_02363	gene	747				
FCDJCBPM_02363	CDS	747				hypothetical protein
FCDJCBPM_02364	gene	543				
FCDJCBPM_02364	CDS	543				hypothetical protein
FCDJCBPM_02365	gene	576				
FCDJCBPM_02365	CDS	576				hypothetical protein
FCDJCBPM_02366	gene	975	hemB			
FCDJCBPM_02366	CDS	975	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
FCDJCBPM_02367	gene	156				
FCDJCBPM_02367	CDS	156				hypothetical protein
FCDJCBPM_02368	gene	786	nrtD			
FCDJCBPM_02368	CDS	786	nrtD	7.3.2.4	COG1116	Nitrate import ATP-binding protein NrtD
FCDJCBPM_02369	gene	804	ribX_3			
FCDJCBPM_02369	CDS	804	ribX_3			Riboflavin transport system permease protein RibX
FCDJCBPM_02370	gene	2253				
FCDJCBPM_02370	CDS	2253				hypothetical protein
FCDJCBPM_02371	gene	1797				
FCDJCBPM_02371	CDS	1797				hypothetical protein
FCDJCBPM_02372	gene	1302	gatZ			
FCDJCBPM_02372	CDS	1302	gatZ		COG4573	D-tagatose-1,6-bisphosphate aldolase subunit GatZ
FCDJCBPM_02373	gene	975				
FCDJCBPM_02373	CDS	975		2.7.1.101	COG0524	Tagatose kinase
FCDJCBPM_02374	gene	990	rbsC_2			
FCDJCBPM_02374	CDS	990	rbsC_2		COG1172	Ribose import permease protein RbsC
FCDJCBPM_02375	gene	1491	mglA_2			
FCDJCBPM_02375	CDS	1491	mglA_2	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
FCDJCBPM_02376	gene	891	rbsB_1			
FCDJCBPM_02376	CDS	891	rbsB_1		COG1879	Ribose import binding protein RbsB
FCDJCBPM_02377	gene	855	gatY_3			
FCDJCBPM_02377	CDS	855	gatY_3	4.1.2.40		D-tagatose-1,6-bisphosphate aldolase subunit GatY
FCDJCBPM_02378	gene	828	srlR_5			
FCDJCBPM_02378	CDS	828	srlR_5		COG1349	Glucitol operon repressor
FCDJCBPM_02379	gene	954				
FCDJCBPM_02379	CDS	954		2.7.1.101	COG0524	Tagatose kinase
FCDJCBPM_02380	gene	1236	sotB_1			
FCDJCBPM_02380	CDS	1236	sotB_1		COG2814	Sugar efflux transporter
FCDJCBPM_02381	gene	774				
FCDJCBPM_02381	CDS	774				hypothetical protein
FCDJCBPM_02382	gene	681	czcR_1			
FCDJCBPM_02382	CDS	681	czcR_1			Transcriptional activator protein CzcR
FCDJCBPM_02383	gene	1398	czcS_1			
FCDJCBPM_02383	CDS	1398	czcS_1	2.7.13.3		Sensor protein CzcS
FCDJCBPM_02384	gene	975	hmuT			
